Room,Start_date,End_date,Cost,Is_cancelled,Number_of_nights,Breakfast,Dinner
103,2021-03-25,2021-04-03,891,True,9,False,True
208,2021-05-22,2021-05-25,423,False,3,False,False
203,2023-09-11,2023-09-12,145,False,1,False,True
106,2020-11-02,2020-11-07,470,False,5,False,True
109,2019-03-05,2019-03-13,784,False,8,False,True
303,2023-05-07,2023-05-14,2380,False,7,False,False
304,2015-12-12,2015-12-20,2648,False,8,True,True
304,2024-11-30,2024-12-14,4214,False,14,False,False
105,2023-07-08,2023-07-09,100,False,1,True,True
106,2015-08-05,2015-08-15,940,False,10,True,True
303,2016-07-10,2016-07-14,1268,False,4,False,False
104,2020-10-05,2020-10-12,693,False,7,True,True
207,2022-05-16,2022-05-18,298,False,2,False,False
301,2018-10-29,2018-11-12,4410,False,14,True,True
301,2017-03-16,2017-03-24,2712,False,8,False,False
202,2017-01-19,2017-01-30,1573,False,11,True,True
109,2016-08-15,2016-08-21,630,False,6,True,True
106,2021-06-29,2021-07-12,1300,False,13,True,True
303,2017-12-27,2017-12-31,1344,False,4,False,False
303,2018-02-16,2018-02-27,3575,False,11,True,True
203,2015-09-25,2015-10-09,2002,False,14,True,True
208,2021-06-07,2021-06-13,858,False,6,False,False
203,2024-12-17,2024-12-22,745,False,5,True,False
107,2023-06-23,2023-07-05,1320,False,12,True,True
210,2018-03-25,2018-04-08,2044,False,14,True,True
304,2015-06-06,2015-06-17,3564,False,11,True,True
209,2020-11-03,2020-11-05,296,False,2,False,False
208,2020-04-14,2020-04-20,900,False,6,True,True
304,2018-07-25,2018-08-02,2592,False,8,False,False
107,2020-04-09,2020-04-15,558,False,6,False,False
106,2023-12-29,2023-12-30,108,False,1,True,True
101,2017-10-30,2017-11-10,1078,False,11,True,False
110,2015-07-17,2015-07-23,618,False,6,False,False
107,2016-07-21,2016-07-24,276,False,3,True,True
305,2019-12-11,2019-12-13,684,False,2,False,True
202,2017-05-17,2017-05-28,1650,False,11,False,False
205,2016-11-11,2016-11-25,2100,False,14,True,True
304,2022-08-14,2022-08-26,3936,True,12,True,False
205,2018-10-19,2018-10-29,1420,False,10,True,False
106,2017-09-18,2017-09-30,1128,False,12,True,True
105,2018-11-13,2018-11-20,651,False,7,True,False
301,2024-05-04,2024-05-05,348,False,1,False,False
301,2015-06-13,2015-06-23,3170,False,10,True,True
102,2015-02-08,2015-02-12,392,False,4,False,True
101,2016-10-13,2016-10-20,651,False,7,False,False
107,2023-11-20,2023-11-25,525,False,5,True,True
202,2022-11-21,2022-12-01,1490,False,10,True,True
203,2022-07-08,2022-07-12,580,False,4,False,True
106,2020-07-29,2020-08-05,644,False,7,False,False
204,2022-11-27,2022-11-30,429,False,3,True,False
202,2024-11-06,2024-11-11,715,False,5,False,False
304,2018-02-15,2018-02-26,3597,False,11,False,False
202,2021-04-27,2021-04-28,148,False,1,False,False
106,2016-02-06,2016-02-08,210,False,2,False,False
209,2022-12-30,2023-01-02,426,False,3,False,False
106,2016-05-16,2016-05-18,212,False,2,False,True
106,2019-04-01,2019-04-14,1352,True,13,True,True
202,2019-10-04,2019-10-09,730,False,5,False,False
205,2023-06-19,2023-07-01,1800,False,12,True,True
102,2016-06-14,2016-06-19,490,True,5,True,False
109,2021-06-09,2021-06-18,927,False,9,True,True
202,2020-04-21,2020-04-30,1287,False,9,True,True
303,2019-11-29,2019-12-12,4381,False,13,True,True
104,2015-02-12,2015-02-16,376,False,4,False,False
206,2016-12-07,2016-12-13,870,False,6,True,False
302,2020-09-10,2020-09-24,4270,False,14,False,False
301,2016-07-27,2016-07-29,634,False,2,False,False
108,2019-10-31,2019-11-04,384,False,4,False,False
201,2016-09-29,2016-10-12,1898,False,13,True,False
106,2020-05-12,2020-05-14,198,False,2,False,True
106,2015-11-11,2015-11-18,658,False,7,False,False
204,2015-05-25,2015-05-27,286,False,2,False,False
304,2019-09-11,2019-09-16,1520,False,5,True,False
302,2020-11-06,2020-11-11,1610,False,5,True,True
204,2017-06-29,2017-07-06,1050,False,7,False,False
108,2018-02-04,2018-02-09,530,False,5,False,False
303,2023-12-14,2023-12-20,1884,False,6,True,True
110,2022-09-13,2022-09-14,94,False,1,False,False
110,2020-02-12,2020-02-17,525,False,5,True,False
207,2019-04-03,2019-04-12,1287,False,9,True,True
207,2016-03-13,2016-03-15,280,False,2,False,True
108,2019-07-30,2019-08-06,658,False,7,True,True
110,2022-01-19,2022-01-21,210,False,2,True,True
301,2025-01-12,2025-01-14,690,False,2,False,False
209,2015-11-27,2015-12-05,1168,False,8,False,False
201,2016-12-24,2016-12-25,148,False,1,False,False
304,2024-01-23,2024-02-04,3852,False,12,True,True
304,2024-04-29,2024-05-10,3630,False,11,True,True
303,2022-06-09,2022-06-12,939,False,3,True,True
305,2023-12-31,2024-01-13,4355,False,13,False,False
302,2016-05-04,2016-05-14,3370,False,10,True,False
101,2018-12-14,2018-12-16,216,False,2,False,False
210,2017-12-09,2017-12-12,423,False,3,True,False
106,2015-11-05,2015-11-06,105,False,1,False,False
205,2017-04-04,2017-04-05,143,False,1,True,True
109,2017-05-28,2017-06-09,1140,False,12,True,True
103,2021-06-29,2021-07-09,1050,False,10,True,True
303,2020-11-06,2020-11-07,340,False,1,False,False
302,2016-12-28,2017-01-08,3355,False,11,False,False
109,2020-11-05,2020-11-08,282,False,3,False,True
103,2022-12-05,2022-12-09,372,False,4,True,True
302,2021-02-06,2021-02-19,4277,False,13,True,True
205,2022-04-30,2022-05-05,750,True,5,True,True
302,2022-01-03,2022-01-04,333,False,1,False,False
101,2020-05-20,2020-05-27,756,False,7,True,True
105,2022-12-31,2023-01-12,1272,False,12,False,False
201,2020-06-22,2020-06-27,750,False,5,False,True
304,2022-07-17,2022-07-22,1600,True,5,False,False
210,2022-06-09,2022-06-17,1120,False,8,True,True
203,2020-07-07,2020-07-12,715,True,5,False,True
202,2016-05-16,2016-05-22,858,True,6,True,True
305,2016-04-27,2016-04-30,939,False,3,False,True
303,2024-12-27,2025-01-10,4312,False,14,True,True
102,2019-04-20,2019-04-29,945,False,9,True,True
110,2021-08-15,2021-08-17,218,False,2,False,False
202,2023-09-18,2023-09-28,1440,False,10,True,True
202,2015-07-30,2015-08-06,1008,False,7,False,False
102,2024-07-09,2024-07-12,303,False,3,False,True
208,2021-12-15,2021-12-19,592,True,4,True,True
110,2022-11-12,2022-11-16,360,False,4,True,True
106,2018-11-03,2018-11-13,1030,False,10,True,False
106,2019-02-09,2019-02-10,94,False,1,True,False
208,2020-01-08,2020-01-14,852,False,6,False,False
302,2018-12-09,2018-12-17,2472,False,8,True,True
105,2015-06-07,2015-06-20,1287,False,13,True,True
105,2021-06-03,2021-06-13,980,False,10,True,True
105,2024-06-18,2024-06-24,636,False,6,True,True
106,2016-07-12,2016-07-17,495,False,5,True,True
201,2019-11-30,2019-12-12,1704,False,12,True,False
109,2020-03-13,2020-03-21,776,False,8,True,True
103,2022-02-20,2022-02-24,360,False,4,False,False
210,2017-03-26,2017-04-04,1341,False,9,True,True
201,2025-01-19,2025-01-27,1168,False,8,True,False
106,2017-10-03,2017-10-16,1326,True,13,False,False
303,2018-05-01,2018-05-14,3978,False,13,True,True
305,2022-11-02,2022-11-04,676,False,2,False,False
301,2022-12-03,2022-12-10,2387,False,7,False,False
103,2022-09-30,2022-10-08,800,False,8,False,False
110,2017-06-27,2017-07-07,920,False,10,True,True
202,2019-11-12,2019-11-18,840,False,6,False,False
105,2024-08-05,2024-08-06,103,False,1,False,False
301,2022-09-09,2022-09-17,2480,False,8,True,True
207,2023-04-17,2023-04-30,1937,False,13,True,True
107,2018-06-15,2018-06-24,873,False,9,True,True
203,2021-02-12,2021-02-20,1128,False,8,True,True
109,2020-08-18,2020-08-31,1326,False,13,True,False
301,2019-03-14,2019-03-17,954,False,3,False,False
108,2022-05-29,2022-05-30,92,False,1,True,True
207,2016-06-13,2016-06-20,980,False,7,False,False
109,2024-10-12,2024-10-16,360,True,4,False,False
104,2018-11-02,2018-11-05,294,False,3,False,False
205,2023-11-25,2023-12-08,1833,False,13,True,False
102,2016-05-16,2016-05-22,564,False,6,False,False
204,2016-11-21,2016-11-23,300,False,2,True,True
202,2023-09-12,2023-09-17,720,False,5,False,False
201,2022-01-04,2022-01-16,1704,False,12,True,False
109,2019-05-27,2019-05-31,436,False,4,True,False
201,2016-05-02,2016-05-04,284,False,2,False,False
302,2019-06-10,2019-06-20,3220,False,10,True,True
201,2019-05-11,2019-05-17,840,False,6,False,False
301,2016-09-05,2016-09-08,990,False,3,False,False
105,2016-11-02,2016-11-06,364,False,4,False,False
204,2019-11-29,2019-12-01,300,False,2,True,True
208,2020-07-26,2020-07-31,715,False,5,True,True
105,2022-06-14,2022-06-19,450,False,5,True,False
302,2018-09-18,2018-09-28,3160,False,10,False,True
305,2017-10-18,2017-10-23,1530,False,5,False,False
305,2018-01-02,2018-01-15,3939,False,13,False,True
103,2017-06-16,2017-06-30,1498,False,14,True,True
206,2015-03-28,2015-04-04,1001,False,7,False,False
105,2024-06-09,2024-06-10,90,False,1,True,True
302,2019-03-28,2019-04-05,2408,True,8,True,True
108,2021-07-31,2021-08-05,515,False,5,False,False
108,2021-03-15,2021-03-25,1050,False,10,False,False
209,2016-05-31,2016-06-01,150,False,1,True,True
109,2018-01-19,2018-01-28,864,False,9,False,False
104,2018-05-26,2018-05-27,109,True,1,False,False
108,2018-06-20,2018-06-28,832,False,8,False,False
205,2021-12-17,2021-12-30,1820,False,13,True,True
104,2015-04-18,2015-04-24,594,False,6,True,True
201,2018-12-26,2019-01-03,1144,False,8,True,True
205,2018-12-25,2018-12-26,150,False,1,False,False
101,2020-03-13,2020-03-14,104,False,1,True,True
101,2019-01-03,2019-01-09,576,False,6,False,True
207,2017-03-23,2017-03-27,560,False,4,False,False
207,2017-07-27,2017-08-09,1898,False,13,True,True
304,2022-05-16,2022-05-21,1625,True,5,False,True
101,2016-06-26,2016-07-04,752,False,8,True,False
108,2018-01-18,2018-01-31,1274,False,13,True,True
305,2017-05-10,2017-05-19,2844,False,9,False,True
301,2024-06-28,2024-07-10,3792,False,12,True,True
204,2018-05-04,2018-05-16,1752,False,12,True,True
103,2017-04-09,2017-04-11,184,False,2,True,True
201,2021-07-01,2021-07-15,2016,False,14,False,False
305,2023-03-16,2023-03-30,4844,False,14,True,True
201,2018-02-12,2018-02-18,876,False,6,True,False
102,2016-10-19,2016-10-26,763,False,7,True,True
104,2016-02-13,2016-02-19,558,False,6,True,True
209,2023-09-04,2023-09-11,1008,False,7,True,True
108,2023-01-28,2023-01-31,312,False,3,True,True
110,2015-04-06,2015-04-11,505,False,5,True,True
107,2016-01-03,2016-01-17,1414,False,14,True,True
108,2017-12-31,2018-01-12,1176,False,12,True,True
305,2019-09-21,2019-10-01,3080,False,10,True,False
201,2021-11-04,2021-11-05,142,False,1,False,False
104,2017-09-27,2017-09-29,214,False,2,False,False
206,2017-11-30,2017-12-01,147,False,1,False,False
108,2023-08-12,2023-08-25,1365,False,13,False,False
202,2021-09-30,2021-10-10,1430,False,10,True,True
109,2016-10-29,2016-11-04,576,False,6,True,True
301,2021-09-03,2021-09-08,1630,False,5,False,False
210,2024-04-27,2024-05-02,725,False,5,True,False
203,2020-12-23,2020-12-31,1144,False,8,True,True
304,2021-02-20,2021-02-25,1750,False,5,False,False
105,2024-10-11,2024-10-14,300,False,3,False,False
107,2022-06-01,2022-06-02,100,False,1,False,False
210,2023-06-28,2023-07-07,1296,False,9,True,False
106,2017-10-30,2017-11-08,918,False,9,True,False
301,2016-06-18,2016-06-22,1224,False,4,False,False
104,2016-11-22,2016-12-02,910,False,10,True,True
209,2021-01-13,2021-01-20,1001,False,7,False,False
303,2021-10-07,2021-10-19,4092,False,12,True,True
301,2018-07-06,2018-07-14,2656,False,8,False,False
106,2020-08-30,2020-09-06,770,False,7,False,False
207,2020-07-08,2020-07-09,145,False,1,True,True
105,2017-12-30,2018-01-03,416,True,4,True,True
208,2016-04-18,2016-04-23,720,False,5,True,True
305,2024-11-01,2024-11-09,2752,False,8,True,True
108,2019-04-19,2019-04-27,816,False,8,True,False
101,2017-12-11,2017-12-23,1260,False,12,True,True
202,2018-03-22,2018-03-26,564,False,4,True,True
107,2019-06-24,2019-06-28,360,False,4,True,False
209,2020-12-29,2021-01-10,1728,True,12,True,True
206,2016-05-09,2016-05-18,1269,False,9,False,False
303,2018-02-04,2018-02-12,2592,False,8,True,False
205,2019-12-05,2019-12-11,858,False,6,False,False
207,2018-10-08,2018-10-14,876,False,6,False,False
202,2022-04-23,2022-04-28,715,False,5,True,True
210,2015-08-18,2015-08-20,290,False,2,False,False
301,2024-01-01,2024-01-04,948,False,3,False,True
202,2024-04-17,2024-04-23,870,False,6,True,True
108,2022-12-12,2022-12-15,321,False,3,False,False
204,2017-05-12,2017-05-23,1540,False,11,False,False
103,2018-02-25,2018-02-26,93,False,1,False,True
107,2020-11-03,2020-11-16,1209,False,13,True,True
203,2020-04-27,2020-05-10,1937,False,13,True,True
201,2017-07-25,2017-08-02,1152,False,8,False,False
202,2023-11-28,2023-12-01,423,False,3,True,True
204,2021-05-11,2021-05-13,294,False,2,False,False
209,2015-05-21,2015-05-29,1184,False,8,False,True
105,2020-11-01,2020-11-08,749,False,7,False,False
105,2019-07-12,2019-07-21,909,False,9,False,False
305,2016-06-12,2016-06-21,2907,True,9,True,True
103,2018-10-20,2018-10-23,309,False,3,False,True
202,2020-09-14,2020-09-27,1859,False,13,True,True
304,2017-03-15,2017-03-19,1332,False,4,False,False
303,2023-01-25,2023-01-26,307,False,1,False,False
104,2015-08-08,2015-08-15,630,False,7,True,True
201,2016-12-08,2016-12-17,1287,False,9,True,False
109,2016-05-02,2016-05-07,535,False,5,False,False
104,2021-05-15,2021-05-16,94,False,1,False,True
107,2015-12-02,2015-12-16,1456,False,14,True,True
305,2019-11-13,2019-11-15,628,False,2,False,False
105,2018-08-27,2018-08-28,95,False,1,False,False
205,2015-04-30,2015-05-12,1704,False,12,False,False
206,2017-07-19,2017-07-30,1617,False,11,False,False
206,2022-06-27,2022-07-01,580,False,4,False,False
302,2022-06-26,2022-07-04,2464,False,8,False,False
202,2019-02-04,2019-02-10,864,False,6,True,True
205,2023-07-19,2023-07-20,149,False,1,False,False
205,2021-03-17,2021-03-18,142,False,1,True,False
203,2019-12-15,2019-12-24,1269,False,9,True,True
209,2015-02-16,2015-02-18,300,False,2,False,False
206,2024-07-04,2024-07-16,1752,False,12,True,False
102,2021-12-25,2021-12-30,490,False,5,True,False
210,2022-07-28,2022-08-05,1192,False,8,True,False
301,2017-11-19,2017-11-20,320,False,1,False,False
303,2021-04-27,2021-05-01,1380,False,4,False,False
301,2021-11-03,2021-11-15,3660,False,12,True,True
210,2015-03-08,2015-03-09,144,False,1,False,False
108,2022-04-05,2022-04-07,208,False,2,False,True
106,2020-07-08,2020-07-15,749,False,7,True,True
301,2023-03-20,2023-03-25,1750,False,5,False,False
110,2020-07-25,2020-07-30,455,False,5,False,False
109,2016-12-12,2016-12-16,364,False,4,False,False
109,2020-12-13,2020-12-22,810,False,9,True,True
101,2021-11-03,2021-11-16,1248,False,13,True,True
203,2021-10-24,2021-10-31,1022,False,7,False,False
302,2015-07-25,2015-08-06,3996,False,12,True,False
202,2024-01-09,2024-01-20,1562,False,11,True,True
109,2016-06-13,2016-06-23,1030,False,10,True,False
202,2016-11-26,2016-11-27,144,False,1,False,True
110,2016-10-15,2016-10-27,1128,False,12,False,False
210,2016-12-12,2016-12-18,882,False,6,True,True
102,2024-06-17,2024-06-28,1199,False,11,False,False
104,2019-01-22,2019-01-31,918,False,9,True,True
302,2016-07-03,2016-07-16,4134,False,13,False,False
201,2017-08-15,2017-08-29,2016,False,14,True,True
303,2018-01-17,2018-01-24,2128,False,7,False,False
203,2023-03-08,2023-03-13,715,False,5,True,True
201,2023-03-29,2023-04-03,725,True,5,True,True
209,2022-11-14,2022-11-28,2086,False,14,True,True
106,2018-04-02,2018-04-11,972,False,9,True,True
208,2017-07-26,2017-08-03,1152,False,8,True,True
204,2016-08-07,2016-08-19,1788,False,12,True,True
304,2019-11-21,2019-11-27,1866,False,6,True,False
205,2021-03-01,2021-03-12,1573,False,11,True,True
101,2016-01-29,2016-02-10,1104,False,12,False,False
102,2018-12-04,2018-12-13,927,False,9,True,False
208,2019-10-27,2019-10-28,140,False,1,False,False
103,2019-05-04,2019-05-17,1261,False,13,True,True
205,2020-06-28,2020-06-30,300,False,2,False,False
109,2022-10-07,2022-10-21,1344,True,14,False,False
303,2018-05-20,2018-05-26,1926,False,6,True,True
110,2022-12-02,2022-12-16,1386,False,14,True,True
304,2021-11-19,2021-11-25,1902,False,6,True,True
109,2018-12-26,2018-12-28,206,False,2,False,False
204,2023-10-07,2023-10-17,1450,False,10,False,True
107,2018-04-07,2018-04-15,736,False,8,True,True
104,2024-11-01,2024-11-13,1212,False,12,True,True
303,2024-07-22,2024-07-27,1565,False,5,False,False
209,2015-04-22,2015-05-04,1788,True,12,True,True
105,2018-11-20,2018-11-22,212,False,2,False,False
210,2022-11-23,2022-11-25,294,False,2,True,True
305,2024-10-03,2024-10-05,700,False,2,False,True
305,2024-06-25,2024-06-28,960,False,3,False,False
207,2016-11-06,2016-11-13,1001,False,7,False,False
110,2020-01-05,2020-01-07,188,False,2,False,False
201,2023-09-21,2023-09-22,140,False,1,False,False
102,2015-11-17,2015-11-18,106,False,1,False,False
203,2016-12-01,2016-12-10,1296,False,9,True,True
209,2019-07-09,2019-07-12,447,True,3,False,False
302,2024-07-31,2024-08-12,3612,False,12,False,False
102,2022-11-18,2022-11-30,1164,False,12,True,True
209,2019-01-10,2019-01-22,1800,False,12,True,False
107,2021-08-08,2021-08-16,824,False,8,True,False
208,2020-12-09,2020-12-10,142,False,1,False,False
108,2023-11-29,2023-12-03,408,False,4,True,True
207,2024-04-15,2024-04-17,292,False,2,False,False
305,2017-02-07,2017-02-17,3000,True,10,True,True
305,2024-06-30,2024-07-12,3696,True,12,True,False
103,2017-08-01,2017-08-04,300,False,3,False,False
304,2018-12-10,2018-12-17,2317,False,7,False,False
205,2018-01-06,2018-01-17,1650,False,11,True,True
105,2016-05-07,2016-05-11,432,False,4,False,False
104,2021-03-05,2021-03-14,909,False,9,True,True
105,2015-04-18,2015-04-21,306,False,3,False,True
107,2019-07-09,2019-07-13,384,False,4,False,True
303,2020-05-21,2020-05-26,1550,False,5,True,True
301,2017-07-04,2017-07-17,4251,False,13,True,True
203,2022-03-20,2022-03-23,426,False,3,False,False
209,2021-05-12,2021-05-15,438,False,3,False,False
208,2018-01-26,2018-02-09,1988,False,14,True,True
206,2020-05-27,2020-06-04,1192,False,8,False,False
303,2015-08-22,2015-08-24,612,False,2,False,True
107,2020-10-01,2020-10-05,436,False,4,True,False
302,2016-03-02,2016-03-12,3180,False,10,False,False
110,2024-03-09,2024-03-21,1284,False,12,True,False
104,2018-09-11,2018-09-14,324,False,3,True,False
204,2016-02-18,2016-02-22,576,False,4,False,False
207,2017-03-15,2017-03-16,147,False,1,False,False
302,2020-07-02,2020-07-03,307,False,1,True,True
203,2024-07-15,2024-07-18,420,False,3,True,True
304,2018-11-11,2018-11-19,2432,False,8,True,True
208,2016-05-30,2016-06-02,444,False,3,False,False
103,2021-04-03,2021-04-17,1274,False,14,True,True
106,2025-02-04,2025-02-06,184,False,2,False,True
301,2017-07-18,2017-07-22,1336,False,4,True,True
205,2015-11-10,2015-11-16,840,False,6,True,True
110,2024-11-17,2024-11-20,288,False,3,False,False
205,2022-05-09,2022-05-10,149,False,1,False,False
304,2022-11-02,2022-11-13,3520,False,11,True,True
104,2024-11-15,2024-11-21,588,False,6,False,False
304,2019-09-26,2019-10-05,2916,False,9,False,False
109,2021-05-02,2021-05-03,93,False,1,False,True
210,2020-07-15,2020-07-21,888,False,6,False,False
109,2024-12-18,2024-12-31,1404,False,13,True,True
102,2017-11-05,2017-11-13,880,False,8,True,False
103,2020-07-31,2020-08-14,1400,False,14,True,True
105,2016-08-24,2016-09-03,980,False,10,False,False
109,2019-06-14,2019-06-23,909,False,9,True,True
